Account_id,Customer_id,Account_type,Balance,Opened_date
2074,1574,Savings,40232.44,03/12/24
2075,383,Savings,2495.64,10/04/21
2076,2914,Savings,44717.44,06/02/21
2077,3387,Savings,25719.63,05/01/23
2078,1674,Savings,4295.6,12/16/22
2079,3244,Savings,3233.56,09/01/22
2080,2315,Savings,1247.17,10/04/20
2081,564,Checking,41406.28,05/01/20
2082,2375,Savings,18125.71,12/30/23
2083,864,Checking,31983.64,11/17/22
2084,1133,Checking,9763.35,03/07/20
2085,504,Savings,43720.03,02/24/24
2086,1693,Checking,15650.73,01/09/20
2087,2964,Checking,3964.04,05/26/20
2088,3101,Savings,16801.02,12/17/20
2089,589,Checking,16916.27,04/08/24
2090,954,Savings,19297.7,09/17/21
2091,1685,Savings,36816.44,02/16/22
2092,1316,Savings,11660.02,07/12/20
2093,1603,Savings,8797.47,08/25/21
2094,3393,Savings,4338.95,09/15/21
2095,948,Savings,48740.18,06/09/22
2096,1293,Checking,31450.2,07/24/23
2097,604,Savings,45902.22,06/30/24
2098,599,Checking,47727.77,02/14/22
2099,3235,Savings,39689.75,12/27/20
2100,2779,Savings,3210.88,11/22/20
2101,2616,Savings,30180.27,05/13/24
2102,1135,Checking,30486.99,03/01/21
2103,363,Checking,37655.96,07/12/20
2104,1,Savings,8941.31,11/22/23
2105,1265,Checking,49579.27,12/31/19
2106,3394,Checking,12373.43,02/20/20
2107,323,Savings,37626.15,09/27/20
2108,1874,Savings,22403.64,08/23/22
2109,2889,Savings,20718.37,06/07/24
2110,1200,Checking,18067.92,03/15/23
2111,1961,Checking,31805.6,02/02/24
2112,1292,Checking,34806.26,10/18/24
2113,447,Checking,29113.59,05/18/20
2114,257,Checking,24466.99,06/12/20
2115,1022,Savings,28391.5,01/08/23
2116,2381,Checking,32767.43,09/08/22
2117,3099,Checking,44665.93,12/05/19
2118,1723,Savings,39874.54,05/10/22
2119,552,Savings,16155.58,03/25/22
2120,2108,Savings,42382.74,10/16/20
2121,584,Savings,11657.72,04/04/23
2122,2039,Savings,25639.71,09/21/23
2123,1108,Savings,33133.68,09/20/24
2124,456,Savings,13391.67,09/04/24
2125,2894,Checking,32156.74,04/16/22
2126,1264,Checking,1456.43,12/30/20
2127,1696,Savings,44750.39,05/03/22
2128,3261,Savings,49965.91,03/14/20
2129,2297,Savings,12643.3,04/03/20
2130,715,Checking,29021.98,10/12/20
2131,2775,Checking,35474.77,01/14/23
2132,2286,Savings,19880.54,04/19/24
2133,192,Savings,5288.83,02/18/24
2134,1684,Checking,25392.81,08/09/23
2135,2874,Checking,23940.88,11/22/21
2136,295,Checking,46073.81,10/10/20
2137,2375,Savings,20892.52,09/08/23
2138,2904,Savings,35291.24,07/15/24
2139,1333,Checking,34772.55,10/15/22
2140,1408,Checking,11200.52,01/28/21
2141,1317,Checking,49282.55,03/02/20
2142,2878,Savings,5213.99,04/14/23
2143,2627,Checking,37164.41,11/09/20
2144,2445,Savings,14398.38,04/13/23
2145,1373,Savings,41727.44,10/09/22
2146,1640,Savings,23462.4,08/18/23
2147,1611,Savings,46067.81,05/15/21
2148,1359,Checking,30961.56,12/30/23
2149,2666,Savings,14383.26,04/01/23
2150,30,Savings,19587.64,05/29/24
2151,3016,Savings,24501.94,05/01/24
2152,509,Checking,4298.45,07/19/21
2153,2897,Savings,12261.69,09/08/20
2154,685,Checking,22015.7,03/08/23
2155,993,Savings,39825.74,09/21/23
2156,2934,Savings,5105.03,03/08/23
2157,405,Checking,22234.86,02/21/24
2158,699,Savings,19378.9,12/13/21
2159,2221,Savings,26082.1,12/29/20
2160,569,Checking,31050.16,01/17/22
2161,2980,Savings,21334.85,11/03/24
2162,3141,Checking,38310.44,10/08/21
2163,2179,Checking,18484.85,01/06/20
2164,1673,Checking,16343.49,06/05/23
2165,106,Checking,8044.05,07/21/21
2166,1747,Checking,9911.47,06/17/21
2167,2620,Checking,39538.79,12/24/21
2168,1905,Checking,19647.58,10/27/21
2169,1447,Savings,16858.47,08/13/21
2170,712,Checking,31085.68,01/30/21
2171,785,Checking,43280.78,09/01/22
2172,304,Checking,19939.4,09/03/21
2173,241,Savings,7067.16,07/27/23
2174,947,Savings,17085.71,05/24/23
2175,1908,Checking,41146.13,06/24/20
2176,1254,Savings,43571.71,07/12/21
2177,2378,Checking,32032.69,05/31/23
2178,1985,Checking,19478.05,09/07/20
2179,836,Checking,18554.51,06/07/24
2180,1708,Savings,47833.36,09/11/21
2181,1423,Savings,25277.05,10/27/24
2182,2052,Savings,35059.63,05/03/20
2183,828,Savings,35190.56,06/16/22
2184,3057,Checking,17257.74,10/02/21
2185,1158,Checking,30098.33,04/16/21
2186,1705,Checking,9814.03,09/06/21
2187,563,Checking,40492.49,07/12/23
2188,1121,Savings,48932.45,06/07/23
2189,2856,Checking,39438.44,01/01/22
2190,2352,Checking,9769.84,09/05/20
2191,1327,Savings,39234.38,06/28/21
2192,2357,Checking,7955.63,11/04/23
2193,1491,Checking,20432.41,03/11/24
2194,3002,Savings,47675.47,10/08/20
2195,1579,Checking,42245.63,07/13/24
2196,448,Checking,4521.36,05/10/24
2197,320,Checking,11694.85,09/30/23
2198,1230,Savings,48673.09,11/09/24
2199,707,Checking,32330.51,01/01/22
2200,933,Savings,37762.27,04/12/20
2201,318,Savings,40858.2,01/10/23
2202,2426,Savings,8529.49,12/16/22
2203,582,Checking,2454.37,09/02/24
2204,1991,Checking,11643.04,07/17/24
2205,1282,Savings,35114.91,03/31/20
2206,239,Savings,10049.59,01/15/20
2207,2445,Checking,48243.28,07/24/22
2208,354,Savings,35241.62,08/13/20
2209,2354,Checking,15244.13,08/19/22
2210,202,Savings,13901.36,01/20/23
2211,2193,Checking,36864.1,01/30/23
2212,2002,Savings,46117.46,10/20/22
2213,932,Savings,14114.87,06/19/21
2214,3153,Savings,8631.73,06/05/20
2215,3062,Savings,27972.54,07/25/21
2216,2130,Savings,22133.4,07/12/22
2217,1939,Savings,10168.83,01/10/22
2218,1325,Checking,35587.78,07/11/24
2219,2153,Savings,40713.45,10/28/22
2220,854,Checking,2555.52,06/07/22
2221,2709,Checking,23262.22,04/02/21
2222,2142,Savings,35414.03,04/11/22
2223,828,Checking,44207.41,06/03/21
2224,5,Savings,18118.09,05/16/23
2225,1167,Checking,27422.05,05/09/23
2226,2105,Savings,49108.56,09/25/21
2227,2586,Checking,5644.1,09/29/23
2228,1646,Savings,32826.63,05/18/22
2229,3063,Savings,49949.3,07/23/20
2230,2510,Checking,41174.71,05/20/24
2231,223,Savings,6003.05,05/14/20
2232,2909,Checking,22068.29,12/13/22
2233,2800,Checking,22285.28,11/06/22
2234,2181,Checking,42498.68,02/21/22
2235,1700,Savings,19605.83,11/15/21
2236,1567,Savings,9697.02,05/17/20
2237,2787,Savings,1049.31,02/23/23
2238,2146,Checking,12115.84,04/06/23
2239,132,Checking,38635.6,02/18/24
2240,1284,Checking,21223.05,11/06/23
2241,1508,Savings,27661.04,08/21/20
2242,659,Savings,35432.41,03/04/22
2243,728,Savings,3579.02,04/18/23
2244,1061,Checking,20149.94,07/22/21
2245,104,Savings,10245.87,12/24/23
2246,1329,Savings,46801.89,07/24/21
2247,2911,Checking,1864.33,10/04/22
2248,3137,Checking,48930.09,03/21/21
2249,281,Savings,29491.48,08/21/24
2250,2193,Savings,30096.24,02/02/24
2251,3028,Checking,38111.28,02/19/21
2252,2410,Checking,31531.88,01/19/21
2253,568,Savings,23965.32,09/20/23
2254,1282,Savings,35471.12,07/05/24
2255,1270,Checking,17603.8,10/10/23
2256,1016,Savings,10269.32,10/22/22
2257,198,Checking,39904.1,03/24/24
2258,1131,Checking,36672.16,02/26/24
2259,1408,Checking,32603.2,07/24/22
2260,2670,Checking,8624.49,12/02/23
2261,933,Savings,48933.33,02/01/20
2262,1739,Savings,22341.52,12/17/22
2263,1991,Savings,40350.6,11/27/24
2264,1203,Checking,40243.11,05/21/21
2265,1146,Savings,32592.57,01/11/20
2266,3382,Checking,43494.63,03/01/20
2267,2109,Checking,43506.19,03/26/24
2268,2232,Savings,21510.53,09/25/24
2269,3051,Checking,33944.1,03/27/22
2270,1907,Checking,1885.09,02/08/21
2271,1770,Savings,33644.12,03/19/24
2272,2440,Savings,31718.13,03/20/22
2273,3348,Savings,38257.51,07/08/21
2274,2624,Savings,23100.31,09/24/21
2275,3103,Checking,23228.08,03/21/24
2276,373,Checking,32071.11,12/16/19
2277,3044,Savings,4793.51,11/09/20
2278,2520,Savings,5296.86,05/17/21
2279,1071,Checking,18366.31,01/17/22
2280,28,Checking,2257.08,03/22/21
2281,2566,Checking,19177.32,02/02/24
2282,3194,Savings,29073.9,02/08/22
2283,2265,Checking,28367.22,12/29/21
2284,1316,Savings,12449.82,01/31/20
2285,2888,Savings,25265.47,08/03/24
2286,20,Savings,11872.64,02/11/23
2287,3033,Checking,36037.03,05/07/21
2288,2636,Savings,22632.9,09/30/21
2289,297,Savings,43191.18,06/23/22
2290,2300,Checking,37522.47,10/12/21
2291,3253,Savings,24370.01,05/15/21
2292,753,Savings,24970.96,01/25/20
2293,3248,Savings,32379.89,03/03/23
2294,3248,Savings,24670.69,10/18/23
2295,1019,Checking,38038.67,09/09/20
2296,1210,Savings,31055.71,05/02/21
2297,3385,Savings,1852.24,10/14/21
2298,2672,Checking,6641.98,08/14/21
2299,986,Checking,35802.12,09/16/23
2300,1869,Savings,26209.85,08/24/20
2301,2105,Checking,39697.63,11/17/21
2302,3379,Savings,32046.53,11/13/24
2303,2694,Checking,42298.41,04/23/22
2304,2602,Savings,14146.6,06/10/20
2305,2805,Checking,36049.68,04/06/20
2306,1787,Checking,12048.89,12/21/20
2307,2051,Checking,22132.55,10/30/20
2308,2579,Savings,8043.42,01/20/23
2309,2191,Checking,1061.98,05/30/21
2310,68,Savings,46605.84,02/16/21
2311,3361,Checking,19171.85,12/27/20
2312,732,Checking,2381.12,08/20/23
2313,478,Savings,28273.95,11/01/21
2314,343,Savings,16787.34,03/22/21
2315,11,Savings,36444.37,03/30/23
2316,3394,Savings,12379.08,09/08/22
2317,107,Checking,33245.28,10/25/20
2318,3047,Savings,10172.44,10/04/21
2319,2727,Savings,3495.44,07/26/24
2320,1627,Checking,6183.9,06/18/23
2321,1195,Checking,9506.31,05/26/21
2322,1786,Checking,44751.87,05/21/21
2323,3067,Savings,28312.98,06/13/23
2324,1004,Savings,25211.82,06/04/23
2325,1907,Checking,49459.21,06/17/20
2326,385,Savings,44065.51,10/06/23
2327,2581,Savings,12061.16,08/23/20
2328,3091,Savings,6024.39,05/24/23
2329,2859,Checking,11872.81,07/18/20
2330,1267,Savings,20104.61,05/21/22
2331,1632,Savings,12220.64,05/02/20
2332,2843,Checking,32455.96,03/25/21
2333,737,Savings,22571.88,05/15/21
2334,2629,Checking,1533.43,01/08/23
2335,2866,Savings,3917.17,08/24/20
2336,793,Savings,37163.71,02/14/23
2337,1903,Checking,48394.16,09/29/20
2338,1778,Checking,33135.11,05/23/22
2339,1962,Savings,43301.69,12/29/23
2340,1608,Savings,16617.91,03/29/20
2341,2903,Savings,38056.33,11/19/21
2342,2680,Savings,29627.62,05/03/23
2343,414,Checking,42472.43,01/18/20
2344,735,Savings,8721.81,07/23/24
2345,2899,Checking,43248.45,12/05/21
2346,1926,Savings,2929.9,05/21/22
2347,2383,Savings,8871.83,12/30/22
2348,419,Checking,30657.39,07/02/24
2349,2102,Savings,28375.75,05/24/23
2350,1972,Checking,3961.89,06/04/24
2351,2453,Checking,12856.59,11/29/24
2352,1563,Checking,31527.35,03/22/20
2353,2737,Savings,2156,11/07/20
2354,3278,Savings,42841.2,03/10/23
2355,3335,Checking,9531.68,02/03/20
2356,1938,Checking,37104.62,08/21/22
2357,2599,Checking,42416.82,07/31/23
2358,2199,Savings,13770.68,12/19/23
2359,2355,Savings,39753.19,01/23/22
2360,411,Checking,14153.96,12/29/22
2361,221,Savings,4933.35,08/24/23
2362,1393,Checking,38919.32,03/23/24
2363,2476,Savings,19162.37,08/29/24
2364,1714,Savings,19552.24,07/21/21
2365,2444,Savings,19972.53,04/27/21
2366,1936,Savings,17674.47,03/09/20
2367,1756,Checking,1050.29,02/28/20
2368,2169,Savings,2999.38,09/26/23
2369,1007,Checking,18964.05,12/19/21
2370,2070,Savings,25826.25,12/08/21
2371,3094,Savings,35285.51,09/30/24
2372,744,Checking,28484.45,04/11/21
2373,93,Savings,45205.28,03/25/21
2374,2197,Checking,21182.92,05/31/21
2375,86,Checking,41229.46,05/21/20
2376,93,Savings,48794.31,03/09/20
2377,2575,Savings,27166.61,02/18/22
2378,3289,Savings,23423.68,08/24/21
2379,995,Savings,44795.86,08/31/24
2380,2059,Checking,18413.59,02/14/21
2381,1092,Savings,40434.6,02/07/20
2382,3059,Savings,30929.38,10/12/23
2383,1606,Checking,7766.99,04/03/24
2384,2434,Savings,25716.84,11/03/23
2385,1834,Checking,11665.26,11/03/20
2386,1352,Checking,4178.44,05/09/21
2387,2317,Checking,40451.9,05/30/24
2388,2993,Checking,46521.58,11/26/23
2389,1801,Savings,26320.08,12/20/20
2390,2046,Savings,46725.99,01/27/21
2391,902,Checking,26111.68,11/24/22
2392,1812,Checking,45420.87,03/16/21
2393,3112,Savings,12575.18,12/21/19
2394,2287,Savings,6874.97,10/15/24
2395,581,Savings,31920.95,10/12/22
2396,2727,Savings,31144.27,12/14/20
2397,1081,Checking,25086.24,02/29/24
2398,965,Savings,16252.41,07/26/20
2399,1272,Checking,45199.99,07/10/22
2400,657,Checking,6157.65,03/05/21
2401,162,Checking,10610.17,04/14/24
2402,642,Checking,37193.38,07/23/23
2403,1232,Savings,45491.25,02/23/23
2404,2737,Checking,48888.04,09/04/24
2405,2000,Checking,15454.61,10/24/20
2406,1635,Savings,43831,01/19/22
2407,1467,Checking,17215.71,07/16/21
2408,519,Checking,27302.63,11/11/20
2409,2649,Checking,6700.85,09/16/24
2410,1792,Checking,29051.34,03/22/22
2411,1273,Savings,33526.87,01/27/23
2412,1397,Savings,46692.71,06/06/24
2413,3355,Savings,31324.15,01/04/24
2414,1748,Savings,39775.22,09/22/21
2415,171,Savings,12925,01/23/22
2416,1280,Savings,8169.09,12/30/19
2417,226,Checking,25763.69,05/23/24
2418,699,Savings,1367.99,05/15/21
2419,1095,Savings,5148.08,12/25/19
2420,1832,Checking,31322.46,06/27/20
2421,1464,Savings,2542.34,09/12/22
2422,3304,Checking,34997.34,09/08/24
2423,2310,Savings,23252.44,10/10/24
2424,1703,Checking,43015.88,04/22/23
2425,2016,Savings,16610.83,02/02/23
2426,2149,Savings,10932.8,03/15/24
2427,734,Checking,11612.08,01/26/22
2428,1201,Savings,5578.21,10/26/21
2429,213,Savings,11685.6,09/11/22
2430,1763,Checking,15352.98,02/21/22
2431,3023,Checking,2660.47,05/20/24
2432,2282,Checking,3750.38,04/19/24
2433,842,Checking,27398.55,08/05/20
2434,1573,Checking,43702.28,07/12/20
2435,2305,Savings,38975.1,03/06/24
2436,2475,Savings,4556.09,06/11/20
2437,1603,Checking,27626.13,02/06/20
2438,1574,Checking,42368.96,03/08/20
2439,47,Savings,42929.36,11/07/21
2440,1397,Savings,38324.04,09/22/20
2441,1737,Savings,30537.08,11/30/23
2442,1269,Savings,20628.7,06/16/23
2443,2222,Savings,22477.64,09/06/21
2444,1636,Savings,8638.11,10/26/23
2445,1517,Savings,20293.16,07/14/22
2446,3178,Checking,16473.84,10/26/20
2447,2523,Checking,21481.58,08/31/24
2448,3400,Checking,14002.22,09/14/20
2449,2852,Savings,28641.81,01/09/24
2450,2909,Savings,30653.87,06/06/23
2451,885,Savings,26187.91,07/24/21
2452,6,Checking,31169.54,09/21/20
2453,2617,Checking,14085.63,06/02/24
2454,281,Checking,14639.81,04/18/20
2455,1498,Checking,41230.15,03/26/23
2456,1414,Checking,17820.3,09/28/24
2457,695,Savings,35073.07,10/25/23
2458,1620,Checking,21613.52,08/19/22
2459,833,Checking,10000.28,11/17/23
2460,3078,Checking,30717.07,01/16/20
2461,2771,Savings,48205.7,02/15/23
2462,764,Checking,14720.76,03/14/23
2463,2245,Checking,9774.74,12/21/23
2464,543,Checking,32470.36,02/04/24
2465,703,Savings,38238.67,05/27/21
2466,2898,Savings,3716.98,04/14/23
2467,2610,Savings,42648.13,02/14/24
2468,1364,Checking,19888.98,11/27/21
2469,2668,Savings,39539.68,04/28/21
2470,1262,Checking,4781.86,04/17/23
2471,602,Savings,44295.11,09/11/23
2472,161,Checking,3712.76,06/08/22
2473,511,Checking,11513.11,10/17/21
2474,2990,Savings,19894.64,11/20/23
2475,3083,Savings,42372.95,04/08/23
2476,2734,Checking,39785.07,12/16/21
2477,1375,Savings,23543.82,09/20/22
2478,1783,Checking,39131.93,01/19/21
2479,207,Checking,9373.15,10/27/24
2480,547,Checking,40391.18,12/10/20
2481,30,Checking,17942.98,09/24/20
2482,1342,Checking,2932.3,05/14/22
2483,2171,Checking,46630.47,05/02/24
2484,3335,Checking,10215.4,05/01/22
2485,1931,Checking,5758.76,07/30/21
2486,1885,Savings,39946.74,12/08/22
2487,115,Checking,2637.09,05/04/24
2488,2201,Checking,22583.02,10/15/24
2489,690,Checking,29022.65,07/31/21
2490,488,Savings,11730.6,03/11/21
2491,2641,Savings,22387.04,05/27/23
2492,309,Checking,41585.6,01/23/24
2493,80,Savings,35286.9,03/21/24
2494,2811,Checking,48257.34,01/31/23
2495,784,Savings,45759.08,06/30/22
2496,1653,Savings,1227.58,06/14/24
2497,557,Checking,32709.15,09/04/24
2498,2379,Savings,49610.84,05/08/22
2499,2107,Savings,45114.14,01/06/24
2500,2561,Checking,32270.81,07/06/20
2501,3254,Savings,30778.13,12/18/19
2502,1170,Savings,18530.62,09/11/24
2503,2552,Savings,24659.2,01/23/24
2504,2062,Checking,33023.33,08/07/23
2505,121,Checking,45741.09,09/02/24
2506,644,Savings,19530.27,02/27/21
2507,2485,Checking,14750.51,04/27/21
2508,1082,Savings,22664.3,03/21/22
2509,2298,Checking,6107.78,03/20/20
2510,1978,Savings,42960.42,09/28/20
2511,2743,Savings,47106.44,12/03/22
2512,2378,Checking,18449.55,12/14/21
2513,2958,Savings,40713.85,11/16/22
2514,1249,Savings,20292.87,04/24/20
2515,1050,Savings,25164.89,08/24/21
2516,1806,Checking,40108.89,03/02/22
2517,1383,Checking,18249.25,01/11/24
2518,2089,Checking,37267.17,12/13/20
2519,1422,Savings,5969.36,04/07/20
2520,946,Checking,28450.34,01/19/20
2521,1029,Checking,6581.41,11/09/21
2522,3386,Checking,11925.47,07/24/20
2523,2526,Checking,36733.23,08/29/23
2524,3323,Checking,23823.52,02/10/22
2525,2575,Savings,38566.19,02/14/20
2526,1537,Checking,4896.35,03/10/24
2527,2412,Checking,37862.15,09/21/24
2528,1158,Checking,8873.73,05/04/24
2529,1979,Savings,16886.13,06/01/22
2530,1472,Checking,33032.28,09/21/24
2531,300,Checking,47951.82,04/14/23
2532,2098,Checking,47070.5,02/22/21
2533,1462,Savings,28304.01,01/30/22
2534,598,Savings,33162.89,02/28/23
2535,2442,Savings,1150.73,07/02/23
2536,2472,Checking,34132.55,01/20/23
2537,916,Checking,9826.93,02/16/22
2538,2071,Checking,8934.25,09/20/22
2539,1400,Checking,22696.64,11/14/21
2540,523,Checking,37277.14,06/16/20
2541,2421,Checking,13332.73,02/07/20
2542,249,Checking,19168.9,11/19/20
2543,1214,Checking,32490.61,03/15/21
2544,2956,Checking,37759.81,07/31/23
2545,1656,Savings,40684.69,05/19/23
2546,1051,Savings,45202.53,07/04/21
2547,758,Savings,9175.04,04/14/20
2548,125,Checking,47874.2,06/19/20
2549,1302,Checking,6001.7,01/12/20
2550,1710,Checking,1023.15,02/03/24
2551,1156,Savings,48128.23,11/13/21
2552,306,Checking,41615.45,11/26/22
2553,965,Savings,42449.87,07/07/22
2554,1955,Checking,18376.53,12/06/19
2555,846,Checking,14172.04,12/03/20
2556,617,Savings,26626.79,02/11/20
2557,1057,Checking,23122.77,08/07/24
2558,3378,Savings,21981.12,04/06/24
2559,1442,Savings,32158.69,01/05/23
2560,2333,Checking,18254.56,10/09/20
2561,2956,Savings,27380.37,09/04/20
2562,3113,Checking,33299.55,10/01/24
2563,2451,Checking,33975.74,07/06/22
2564,444,Checking,39047.65,04/08/22
2565,1489,Savings,49071.54,08/07/22
2566,1099,Checking,3367.33,05/01/23
2567,3134,Savings,15361.85,09/30/23
2568,2279,Savings,3234.91,06/11/21
2569,1870,Savings,18293.51,12/22/19
2570,2855,Checking,4952.75,04/11/24
2571,839,Savings,14840.33,02/16/22
2572,2165,Savings,12416.21,10/10/24
2573,857,Savings,38382.66,03/22/24
2574,196,Savings,41154.69,11/30/23
2575,1138,Checking,19252.28,03/04/21
2576,946,Savings,7846.14,03/07/21
2577,2396,Savings,4655.66,04/12/22
2578,1646,Checking,23069.4,10/29/22
2579,484,Savings,34178.65,06/10/20
2580,366,Checking,34480.05,08/11/22
2581,1780,Savings,35546.7,10/31/22
2582,183,Savings,23209.5,08/26/24
2583,2246,Savings,23304.79,05/24/20
2584,2725,Savings,22296.59,06/15/20
2585,1980,Savings,6743.11,01/03/21
2586,2756,Checking,41961.92,09/08/23
2587,794,Checking,24183.9,05/24/24
2588,863,Checking,48345.98,11/18/20
2589,377,Savings,48928.4,10/25/22
2590,2845,Checking,36335.8,07/20/24
2591,159,Checking,4401.98,12/30/20
2592,2274,Savings,32356.55,06/07/21
2593,112,Checking,31925.84,02/12/21
2594,1079,Checking,27850.05,11/03/24
2595,2753,Checking,21267.94,12/02/19
2596,1786,Checking,23675.44,09/10/20
2597,632,Savings,39565.04,05/13/22
2598,1036,Checking,34802.01,05/15/24
2599,2737,Checking,39396.53,04/12/22
2600,674,Checking,31396.92,08/05/24
2601,3330,Savings,4853.46,04/22/23
2602,1605,Checking,23193.1,01/11/23
2603,1382,Checking,17569.65,10/28/24
2604,2960,Checking,15535.93,09/04/20
2605,752,Savings,47002.44,04/14/24
2606,3161,Checking,47486.08,11/01/24
2607,310,Checking,12533.2,03/09/21
2608,768,Checking,43153.04,09/02/20
2609,2496,Savings,23284.93,09/05/22
2610,2017,Savings,32684.72,09/22/23
2611,857,Checking,17564.76,09/24/22
2612,1794,Savings,40001.45,05/17/24
2613,428,Savings,27354.72,02/07/23
2614,2658,Checking,12992.83,11/11/20
2615,1078,Savings,14260.14,07/02/24
2616,36,Savings,16672.09,03/26/20
2617,2921,Checking,40621.29,01/18/24
2618,1442,Savings,16296.66,05/13/23
2619,3,Checking,32529.4,08/14/23
2620,1060,Checking,37508.27,10/05/20
2621,1046,Checking,20988.35,01/04/24
2622,654,Savings,40105.79,06/02/22
2623,2256,Savings,37637.95,12/02/19
2624,1114,Checking,46526.66,10/25/21
2625,1960,Checking,27791.9,03/28/20
2626,284,Checking,11168.43,06/22/20
2627,794,Savings,12986.97,12/22/21
2628,865,Checking,1631.43,05/19/22
2629,28,Checking,1910,07/02/24
2630,535,Savings,34883.02,10/19/21
2631,2547,Checking,20528.44,08/23/21
2632,1126,Savings,31500.5,01/20/20
2633,1688,Checking,38166.48,02/06/23
2634,2518,Checking,17427.23,09/29/20
2635,1263,Savings,4283.59,10/21/21
2636,822,Savings,4528.22,10/03/20
2637,1775,Savings,13620.76,09/12/24
2638,3265,Checking,32551,04/14/22
2639,1767,Savings,4556.13,09/21/22
2640,160,Checking,34631.58,04/10/21
2641,1223,Checking,35739.08,11/05/21
2642,1297,Checking,48637.13,10/07/23
2643,2644,Savings,26919.39,01/27/24
2644,889,Checking,29912.67,11/27/20
2645,3072,Checking,22497.11,05/30/21
2646,116,Savings,29391.23,05/30/20
2647,2934,Checking,31902.67,12/08/20
2648,2801,Checking,1440.73,09/29/23
2649,2461,Checking,48097.29,08/23/24
2650,830,Checking,18606.56,05/19/23
2651,212,Checking,7744.75,05/12/23
2652,725,Savings,39953.84,11/24/22
2653,189,Savings,22846.15,05/13/24
2654,956,Checking,23992.95,07/31/24
2655,2057,Savings,32003.91,12/23/20
2656,2973,Checking,25484.34,08/14/22
2657,1862,Checking,19896.26,04/02/20
2658,1897,Savings,49119.79,02/03/22
2659,2529,Checking,24029.96,05/29/23
2660,193,Savings,44850.43,09/12/23
2661,2957,Savings,32500.74,07/31/22
2662,2645,Checking,34992.99,04/04/23
2663,1178,Savings,37331.51,02/17/20
2664,2290,Checking,47097.32,04/07/24
2665,2086,Savings,15203.6,07/27/20
2666,1473,Savings,41767.93,08/12/24
2667,58,Savings,34719.7,04/28/23
2668,3214,Savings,46247.06,11/13/24
2669,1134,Savings,17267.21,08/21/24
2670,2937,Checking,42538.11,07/19/20
2671,2377,Savings,29456.3,05/03/22
2672,1472,Checking,36935.84,04/29/21
2673,1452,Checking,33576.91,06/17/24
2674,872,Savings,49441.68,09/08/21
2675,773,Savings,16282.96,02/27/20
2676,2456,Savings,46546.06,09/19/20
2677,711,Checking,32508.84,05/06/21
2678,2003,Savings,31699.12,08/22/23
2679,322,Savings,26773.42,04/11/22
2680,2854,Checking,35370.99,04/14/20
2681,1401,Savings,20693.63,08/22/21
2682,2624,Checking,35295.69,08/21/20
2683,2424,Savings,16677.21,01/08/21
2684,1472,Checking,14790.04,07/04/22
2685,1896,Checking,46317.64,03/31/20
2686,1152,Checking,43722.96,12/01/24
2687,735,Checking,46263.31,06/12/20
2688,1996,Checking,24665.72,04/05/24
2689,3072,Savings,47227.49,12/01/21
2690,1634,Checking,14355.92,05/08/21
2691,2342,Checking,44116.69,03/12/24
2692,2116,Checking,33593.84,10/13/24
2693,1631,Checking,39649.05,12/18/20
2694,1130,Savings,14428.46,02/12/21
2695,578,Savings,18856.8,11/24/20
2696,1328,Checking,8992.14,09/07/24
2697,2791,Checking,31194.26,05/20/22
2698,830,Checking,42842.32,08/29/24
2699,397,Savings,35244.35,07/19/22
2700,1843,Savings,12708.39,04/10/20
2701,3237,Checking,14277.5,07/22/20
2702,2681,Checking,7078.75,04/11/24
2703,1325,Savings,44651.02,05/29/20
2704,1670,Checking,9249.1,09/17/24
2705,1013,Checking,14229.1,05/21/21
2706,1810,Checking,37957.78,02/02/20
2707,1390,Savings,11631,05/14/20
2708,2975,Checking,19134.45,09/19/21
2709,2436,Savings,45162.93,01/13/23
2710,1860,Savings,10603.4,10/19/20
2711,1096,Savings,48801.06,11/02/21
2712,3000,Checking,17074.15,05/11/21
2713,2799,Checking,10708.58,07/25/23
2714,1278,Savings,26949.62,11/16/21
2715,292,Savings,21024.71,03/12/23
2716,171,Checking,13615.27,02/07/21
2717,1417,Savings,20357.75,03/31/22
2718,1360,Savings,13614.1,06/05/21
2719,1876,Savings,48095.66,06/02/24
2720,1507,Checking,24283.09,02/03/23
2721,3011,Checking,9570.56,11/26/23
2722,155,Savings,41866.91,11/09/23
2723,1305,Checking,21167.74,06/02/22
2724,1782,Checking,13375.18,05/29/21
2725,1450,Checking,40200.08,07/16/22
2726,3077,Checking,37996.79,01/25/23
2727,3034,Savings,22609.01,01/05/20
2728,1381,Checking,16654.33,02/16/23
2729,2395,Checking,33062.18,01/26/21
2730,2027,Savings,2539.46,06/27/21
2731,1417,Savings,33035.22,07/01/23
2732,453,Savings,5639.76,03/09/22
2733,1069,Savings,49822.63,07/13/24
2734,362,Savings,16444.12,03/29/21
2735,1133,Checking,42771.51,01/29/21
2736,2304,Checking,49231.11,12/29/22
2737,401,Savings,19427.44,06/19/20
2738,561,Checking,32061.35,05/30/24
2739,1814,Checking,46506.87,04/10/24
2740,112,Savings,46209.27,09/25/23
2741,898,Checking,15740.81,06/01/24
2742,457,Savings,24422.64,09/06/21
2743,53,Savings,9716.73,10/03/22
2744,1437,Checking,49484.74,07/30/22
2745,1080,Savings,26402.87,01/30/21
2746,336,Checking,7239.98,12/30/20
2747,1837,Savings,24770.25,03/15/22
2748,348,Savings,46901.92,05/03/23
